FK_ID_FORMULARIO	ID_VIVIENDA	CIUDAD	P70	P4000	P4020	P4031S1	P4031S1A1	P4031S2	P4031S3	P4031S4	P4031S4A1	P4031S5	CLASE	DOMINIO	FEX_C
25886	1	CARTAGENA	1	2	4	1	1	1	1	1	3	1	1	1	215.62807537
25887	1	CARTAGENA	1	1	2	1	1	1	1	1	2	1	1	1	201.74533695
25888	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	201.74533695
25889	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	209.92560243
25890	1	CARTAGENA	1	2	2	1	4	1	1	1	3	1	1	1	209.92560243
25891	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	217.90748644
25892	1	CARTAGENA	1	2	2	1	4	1	1	1	3	1	1	1	190.37274233
25893	1	CARTAGENA	1	2	2	1	4	1	1	1	3	1	1	1	190.41280346
25894	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	175.65010033
25895	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	189.23008467
25896	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	197.26039161
25897	1	CARTAGENA	1	2	2	1	4	1	1	1	3	1	1	1	186.10977689
25898	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	207.44780988
25899	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	217.306954
25900	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	174.46492399
25901	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	224.64824443
25902	1	CARTAGENA	1	1	2	1	3	1	1	1	3	1	1	1	207.44780988
25903	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	183.0314519
25904	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	226.96771664
25905	1	CARTAGENA	1	1	2	1	3	1	1	1	3	1	1	1	190.37274233
25906	1	CARTAGENA	1	1	2	1	3	1	1	1	3	1	1	1	244.20110453
25907	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	249.10466355
25908	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	237.38925372
25909	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	200.5601606
25910	1	CARTAGENA	1	1	2	1	3	1	1	1	3	1	1	1	221.75369366
25911	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	183.0314519
25912	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	190.41280346
25913	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	242.48927256
25914	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	175.65010033
25915	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	186.10977689
25916	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	212.20501351
25917	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	212.20501351
25918	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	203.45902438
25919	1	CARTAGENA	1	2	4	1	2	1	1	1	3	1	1	1	209.92560243
25920	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	189.23008467
25921	1	CARTAGENA	1	1	4	1	2	1	1	1	3	1	1	1	222.17045188
25922	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	174.46492399
25923	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	217.90748644
25924	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	183.0314519
25925	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	215.2828026
25926	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	248.95578442
25927	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	238.53098286
25928	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	170.14048407
25929	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	201.24917711
25930	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	227.76663056
25931	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	228.60691756
25932	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	207.44780988
25933	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	214.18664622
25934	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	207.44780988
25935	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	230.27770289
25936	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	143.35623095
25937	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	167.77013139
25938	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	163.25283479
25939	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	169.44901002
25940	1	CARTAGENA	1	1	2	1	2	1	1	1	3	1	1	1	230.8468772
25941	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	216.1242352
25942	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	175.65010033
25943	1	CARTAGENA	1	2	2	1	2	1	1	1	3	1	1	1	217.306954
25944	1	CARTAGENA	1	1	4	1	2	1	1	1	3	1	1	1	174.46492399
25945	1	CARTAGENA	1	1	6	1	1	1	1	1	3	1	1	1	227.76663056
25946	1	CARTAGENA	1	2	4	1	1	1	1	1	3	1	1	1	226.58391176
25947	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	220.11541206
25948	1	CARTAGENA	1	2	2	1	1	1	1	1	3	1	1	1	217.306954
25949	1	CARTAGENA	1	1	4	1	1	1	1	1	3	1	1	1	190.41280346
25950	1	CARTAGENA	1	1	4	1	1	1	1	1	3	1	1	1	188.73638238
25951	1	CARTAGENA	1	1	4	1	1	1	1	1	3	1	1	1	232.029596
25952	1	CARTAGENA	1	1	6	1	1	1	1	1	3	1	1	1	190.41280346
25953	1	CARTAGENA	1	1	4	1	1	2	1	1	3	1	1	1	215.55506089
25954	1	CARTAGENA	1	1	2	1	1	1	1	1	3	1	1	1	183.0314519
25955	1	CARTAGENA	1	1	4	1	1	1	1	1	3	1	1	1	274.78314194
25956	1	CARTAGENA	1	1	4	1	1	1	1	1	3	1	1	1	226.92765551
25957	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	222.17045188
25958	1	CARTAGENA	1	2	2	1	4	1	1	1	3	1	1	1	181.35257327
25959	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	214.831619
25960	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	198.62257163
25961	1	CARTAGENA	1	2	2	1	4	1	1	1	3	1	1	1	174.46492399
25962	1	CARTAGENA	1	2	2	1	4	1	1	1	3	1	1	1	233.47156104
25963	1	CARTAGENA	1	2	2	1	3	1	1	1	3	1	1	1	236.81729542
25964	1	CARTAGENA	1	1	6	1	1	2	2	2		2	1	1	208.25383159
25965	1	CARTAGENA	1	1	4	1	1	2	1	2		1	1	1	235.14798212
25966	1	CARTAGENA	1	1	4	1	1	2	2	2		2	1	1	205.13544546
25967	1	CARTAGENA	1	1	6	1	1	2	2	2		1	1	1	207.72006817
25968	1	CARTAGENA	1	1	6	1	1	2	2	2		1	1	1	232.06965713
25969	1	CARTAGENA	1	1	6	2		2	2	2		2	1	1	193.49112846
25970	1	CARTAGENA	1	1	4	1	1	2	2	2		2	1	1	209.92560243
25971	1	CARTAGENA	1	1	6	1	1	2	2	1	3	1	1	1	195.54670418
25972	1	CARTAGENA	1	3	5	1	1	2	2	2		2	1	1	201.74533695
25973	1	CARTAGENA	1	1	6	1	1	2	2	1	3	1	1	1	211.2940171
25974	1	CARTAGENA	1	1	6	1	1	2	2	2		2	1	1	217.306954
25975	1	CARTAGENA	1	1	4	1	1	2	2	2		2	1	1	267.40179038
25976	1	CARTAGENA	1	1	6	1	1	2	2	1	3	1	1	1	281.59724085
25977	1		1	1	4	1	1	2	2	2		2	4	2	865.37264112
25978	1	SINCELEJO	1	1	2	1	3	1	1	1	3	1	1	1	89.242412093
25979	1	SINCELEJO	1	1	2	1	3	1	1	1	3	1	1	1	66.97482757
25980	1	SINCELEJO	1	1	4	1	3	1	1	1	3	1	1	1	76.365918826
25981	1	SINCELEJO	1	1	2	1	3	1	1	1	3	1	1	1	69.030624369
25982	1	SINCELEJO	1	1	6	1	2	1	1	1	3	1	1	1	96.265506425
25983	1	SINCELEJO	1	1	4	1	2	1	1	1	3	1	1	1	94.49408693
25984	1	SINCELEJO	1	1	2	1	3	1	1	1	3	1	1	1	71.88551822
25985	1	SINCELEJO	1	1	6	1	2	1	1	1	3	1	1	1	52.722171137
25986	1	SINCELEJO	1	1	1	1	4	1	1	1	3	1	1	1	95.098145897
25987	1	SINCELEJO	1	1	6	1	1	1	1	1	1	1	1	1	85.271041033
25988	1	SINCELEJO	1	1	6	1	1	1	1	1	1	1	1	1	70.705744306
25989	1	SINCELEJO	1	1	6	1	1	1	1	1	1	1	1	1	94.570726327
25990	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	61.723982702
25991	1	SINCELEJO	1	1	2	1	3	1	1	1	3	1	1	1	38.877256843
25992	1	SINCELEJO	1	2	2	1	2	1	1	1	3	1	1	1	49.818460711
25993	1	SINCELEJO	1	1	2	1	2	1	1	1	7	1	1	1	71.88551822
25994	1	SINCELEJO	1	2	2	1	4	1	1	1	7	1	1	1	59.702984981
25995	1	SINCELEJO	1	2	2	1	3	1	1	1	3	1	1	1	70.850339241
25996	1	SINCELEJO	1	2	2	1	3	1	1	1	6	1	1	1	94.062966918
25997	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	76.365918826
25998	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	66.558033954
25999	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	78.789692666
26000	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	60.801170077
26001	1	SINCELEJO	1	1	4	1	1	1	1	1	2	1	1	1	81.199970078
26002	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	76.470072149
26003	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	66.04455098
26004	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	76.365918826
26005	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	74.186692889
26006	1	SINCELEJO	1	1	4	1	1	1	1	1	3	2	1	1	73.879002016
26007	1	SINCELEJO	1	2	4	1	1	1	1	1	3	1	1	1	57.139428773
26008	1	SINCELEJO	1	1	6	1	1	2	1	1	3	1	1	1	78.866332064
26009	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	81.276609476
26010	1	SINCELEJO	1	2	2	1	1	1	1	1	3	1	1	1	42.914286265
26011	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	92.083809517
26013	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	71.921147265
26014	1	SINCELEJO	1	2	4	2		1	1	1	3	1	1	1	52.318873949
26015	1	SINCELEJO	1	1	6	1	1	1	1	1	3	1	1	1	57.974099048
26016	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	70.850339241
26017	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	80.922821976
26018	1	SINCELEJO	1	2	4	1	1	1	1	1	3	1	1	1	100.96714136
26019	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	73.969137842
26020	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	51.402614856
26021	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	59.237065892
26022	1	SINCELEJO	1	2	2	1	2	1	1	1	3	1	1	1	92.083809517
26023	1	SINCELEJO	1	1	4	1	2	1	1	1	3	1	1	1	80.768850067
26024	1	SINCELEJO	1	2	2	1	2	1	1	1	3	1	1	1	81.199970078
26025	1	SINCELEJO	1	1	2	1	2	1	1	1	3	1	1	1	105.96848891
26026	1	SINCELEJO	1	1	2	1	2	1	1	1	3	1	1	1	74.37243503
26027	1	SINCELEJO	1	1	2	1	2	1	1	1	3	1	1	1	62.050119423
26028	1	SINCELEJO	1	1	2	1	2	1	1	1	3	1	1	1	81.199970078
26029	1	SINCELEJO	1	1	6	1	1	1	1	1	3	1	1	1	94.49408693
26030	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	62.050119423
26031	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	71.468724604
26032	1	SINCELEJO	1	1	2	1	2	1	1	1	3	1	1	1	81.958000955
26033	1	SINCELEJO	1	2	4	1	2	1	1	1	3	1	1	1	84.762841455
26034	1	SINCELEJO	1	2	4	1	1	1	1	1	3	1	1	1	99.092577454
26035	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	80.922821976
26036	1	SINCELEJO	1	1	4	1	2	1	1	1	3	1	1	1	88.312451169
26037	1	SINCELEJO	1	1	2	1	2	1	1	1	3	1	1	1	54.729151361
26038	1	SINCELEJO	1	1	4	1	1	1	1	1	3	1	1	1	62.079156558
26039	1	SINCELEJO	1	1	2	1	1	1	1	1	3	1	1	1	83.686886888
26040	1	SINCELEJO	1	1	2	1	2	1	1	1	3	1	1	1	81.199970078
26041	1	SINCELEJO	1	2	2	1	2	1	1	1	3	1	1	1	61.73747913
26042	1	SINCELEJO	1	2	2	1	5	1	1	1	3	1	1	1	70.850339241
26043	1	SINCELEJO	1	2	2	1	5	1	1	1	3	1	1	1	70.850339241
26044	1	SINCELEJO	1	1	1	1	5	1	1	1	3	1	1	1	87.589912484
26045	1	SINCELEJO	1	1	2	1	5	1	1	1	3	1	1	1	60.307737062
26046	1	SINCELEJO	1	1	2	1	5	1	1	1	3	1	1	1	83.686886888
26047	1	SINCELEJO	1	1	2	1	5	1	1	1	3	1	1	1	52.722171137
26048	1	SINCELEJO	1	1	2	1	5	1	1	1	3	1	1	1	70.850339241
26049	1	VALLEDUPAR	1	1	4	1	2	1	1	1	3	1	1	1	163.72206109
26050	1	VALLEDUPAR	1	2	4	1	1	1	1	1	3	1	1	1	90.123084162
26051	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	95.581517844
26052	1	VALLEDUPAR	1	1	2	1	4	1	1	1	3	1	1	1	141.31180353
26053	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	106.68181186
26054	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	144.29302337
26055	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	148.63344833
26056	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	110.34668542
26057	1	VALLEDUPAR	1	2	2	1	1	1	1	1	3	1	1	1	147.66356826
26058	1	VALLEDUPAR	1	1	4	1	1	1	1	1	3	1	1	1	121.39434131
26059	1	VALLEDUPAR	1	1	4	1	4	1	1	1	3	1	1	1	67.724636968
26060	1	VALLEDUPAR	2	1	2	1	2	1	1	1	3	1	1	1	131.48318414
26061	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	81.005808333
26062	1	VALLEDUPAR	1	1	2	1	5	1	1	1	3	1	1	1	106.87666798
26063	1	VALLEDUPAR	1	1	2	1	2	1	1	1	3	1	1	1	102.85109236
26064	1	VALLEDUPAR	1	1	2	1	1	1	1	1	3	1	1	1	99.560867646
26065	1	VALLEDUPAR	1	1	2	1	5	1	1	1	3	1	1	1	134.88818075
26066	1	VALLEDUPAR	1	1	2	1	5	1	1	1	3	1	1	1	130.07267027
26067	1	VALLEDUPAR	1	1	2	1	5	1	1	1	3	1	1	1	76.26169047
26068	1	VALLEDUPAR	1	1	2	1	5	1	1	1	3	1	1	1	128.06459882
26069	1	VALLEDUPAR	1	1	2	1	2	1	1	1	3	1	1	1	140.41847249
26070	1	VALLEDUPAR	1	1	4	1	3	1	1	1	2	1	1	1	121.39434131
26071	1	VALLEDUPAR	1	1	4	1	3	1	1	1	3	1	1	1	99.336997783
26072	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	79.519253872
26073	1	VALLEDUPAR	1	1	2	1	5	1	1	1	3	1	1	1	131.89186183
26074	1	VALLEDUPAR	1	1	2	1	5	1	1	1	3	1	1	1	144.70272426
26075	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	127.6279859
26076	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	181.0169898
26077	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	142.55528508
26078	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	174.99668853
26079	1	VALLEDUPAR	1	2	2	1	1	1	1	1	3	1	1	1	128.16979807
26080	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	108.82946732
26081	1	VALLEDUPAR	1	1	2	1	2	1	1	1	3	1	1	1	161.99297527
26082	1	VALLEDUPAR	1	2	4	1	1	1	1	1	3	1	1	1	159.31586098
26083	1	VALLEDUPAR	1	2	4	1	1	1	1	1	3	1	1	1	123.54251956
26084	1	VALLEDUPAR	1	2	1	1	2	1	1	1	3	1	1	1	134.37058653
26085	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	106.18534813
26086	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	125.2533107
26087	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	153.51509812
26088	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	118.91712748
26089	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	134.97939145
26090	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	120.78930753
26091	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	86.876690837
26092	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	86.267885917
26093	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	131.60507542
26094	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	99.242620269
26095	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	143.18021245
26096	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	147.66356826
26097	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	105.33584848
26098	1	VALLEDUPAR	1	1	2	1	2	1	1	1	3	1	1	1	134.80989764
26099	1	VALLEDUPAR	1	3	2	1	2	1	1	1	3	1	1	1	134.97939145
26100	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	83.184127437
26101	1	VALLEDUPAR	1	3	2	1	3	1	1	1	3	1	1	1	120.78930753
26102	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	153.99975148
26103	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	118.31058283
26104	1	VALLEDUPAR	1	1	2	1	2	1	1	1	3	1	1	1	115.833369
26105	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	125.2533107
26106	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	170.24626322
26107	1	VALLEDUPAR	1	1	2	1	2	1	1	1	3	1	1	1	134.97939145
26108	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	86.876690837
26109	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	134.36530453
26110	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	101.64328508
26111	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	86.876690837
26112	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	115.23059549
26113	1	VALLEDUPAR	1	2	1	1	2	1	1	1	3	1	1	1	131.89186183
26114	1	VALLEDUPAR	1	3	4	1	1	2	1	1	3	1	1	1	134.97939145
26115	1	VALLEDUPAR	1	3	4	1	3	2	1	1	7	1	1	1	134.97939145
26116	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	134.97562031
26117	1	VALLEDUPAR	1	3	4	1	3	2	2	1	7	1	1	1	118.91712748
26118	1	VALLEDUPAR	1	3	4	1	3	2	1	1	7	1	1	1	120.78930753
26119	1	VALLEDUPAR	1	2	1	1	2	1	1	1	3	1	1	1	142.57216504
26120	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	156.30056203
26121	1	VALLEDUPAR	1	3	4	1	3	2	1	1	7	2	1	1	180.67765611
26122	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	134.72331129
26123	1	VALLEDUPAR	1	2	2	1	2	1	1	1	3	1	1	1	125.56662922
26124	1	VALLEDUPAR	1	2	4	1	3	1	1	1	3	1	1	1	86.876690837
26125	1	VALLEDUPAR	1	3	4	1	2	2	1	1	3	1	1	1	134.97939145
26126	1	VALLEDUPAR	1	3	4	1	3	2	2	1	7	1	1	1	151.03788428
26127	1	VALLEDUPAR	1	3	4	1	2	2	1	1	3	1	1	1	120.78930753
26128	1	VALLEDUPAR	1	3	4	1	3	2	1	1	7	1	1	1	120.78930753
26129	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	121.27622117
26130	1	VALLEDUPAR	1	2	4	1	2	1	1	1	3	1	1	1	118.02379643
26131	1	VALLEDUPAR	1	3	4	1	2	2	1	1	3	1	1	1	134.97939145
26132	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	125.2533107
26133	1	VALLEDUPAR	1	1	2	1	3	1	1	1	3	1	1	1	86.267885917
26134	1	VALLEDUPAR	1	1	2	1	3	1	1	1	2	1	1	1	83.184127437
26135	1	VALLEDUPAR	1	1	2	1	6	1	1	1	3	1	1	1	92.903877141
26136	1	VALLEDUPAR	1	3	4	1	1	1	1	1	3	1	1	1	138.23181619
26137	1	VALLEDUPAR	1	2	4	1	2	2	1	1	3	1	1	1	134.97939145
26138	1	VALLEDUPAR	1	2	2	1	3	1	1	1	3	1	1	1	122.16955222
26139	1		1	1	4	1	1	1	2	1	3	1	2	1	5926.7174316
26140	1		1	1	4	1	1	1	2	1	3	1	2	1	5048.3958287
26141	1		1	1	4	1	1	1	2	1	3	1	2	1	5774.4829236
26142	1		1	1	4	1	1	1	2	1	3	1	2	1	3412.3297
26143	1		1	1	4	1	1	1	2	1	3	1	2	1	4682.2580379
26144	1		1	2	2	1	1	1	2	1	3	1	2	1	4797.0926503
26146	1		1	2	4	1	2	1	1	1	3	1	2	1	3181.9547492
26147	1		1	1	2	1	2	1	1	1	3	1	2	1	4973.387122
26148	1		2	1	4	1	2	1	2	1	3	1	2	1	5028.0808699
26149	1		1	1	2	1	2	1	1	1	3	1	2	1	3558.4966694
26150	1		1	1	4	1	2	1	1	1	3	1	2	1	3242.1259113
26151	1		1	1	4	1	2	1	2	1	3	1	2	1	4797.0926503
26152	1		1	1	2	1	2	1	1	1	3	1	2	1	1988.6385619
26153	1		1	1	6	1	2	2	1	1	3	1	2	1	4266.7026335
26154	1		1	1	4	1	1	1	2	1	3	1	2	1	2685.4512007
26155	1		1	1	6	1	2	1	2	1	3	1	2	1	3412.3297
26156	1		1	1	4	1	1	1	2	1	3	1	2	1	4730.2666711
26157	1		1	1	4	1	1	1	2	1	3	1	2	1	4283.9373532
26158	1		1	1	4	1	1	1	2	1	3	1	2	1	3827.0937001
26159	1		1	1	4	1	1	1	2	1	3	1	2	1	3513.5394404
26160	1		1	1	4	1	1	1	2	1	3	1	2	1	4035.685579
26161	1		1	1	2	1	1	1	2	1	3	1	2	1	5630.4570243
26162	1		1	1	2	1	2	1	1	1	3	1	2	1	1988.6385619
26163	1		1	1	2	1	2	1	1	1	3	1	2	1	2685.4512007
26164	1		1	1	2	1	2	1	1	1	3	1	2	1	1988.6385619
26165	1		1	1	4	1	1	1	2	1	3	2	2	1	3771.6325931
26166	1		1	1	4	1	2	1	1	1	3	1	2	1	2685.4512007
26167	1		1	1	2	1	2	1	1	1	3	1	2	1	3097.984036
26168	1		1	2	2	1	2	1	1	1	3	1	2	1	2173.7337191
26169	1		1	1	2	1	2	1	1	1	3	1	2	1	3505.2667272
26170	1		1	1	4	1	1	1	2	1	3	1	2	1	2738.6811429
26171	1		1	1	4	1	1	1	2	1	3	1	2	1	3557.0588539
26172	1		1	1	2	1	1	1	2	1	3	1	2	1	3907.3997404
26174	1		1	1	2	1	2	1	1	1	3	1	2	1	2685.4512007
26175	1		1	2	2	1	2	1	1	1	3	1	2	1	3111.4352621
26177	1		1	1	4	1	2	1	1	1	3	1	2	1	3044.7540937
26179	1		1	2	4	1	1	1	2	1	3	1	2	1	6460.2348772
26180	1		1	2	4	1	1	1	2	1	3	1	2	1	3796.3486216
26181	1		1	2	4	1	2	1	1	1	3	1	2	1	3969.0044106
26182	1		1	1	4	1	1	2	2	1	3	1	2	1	5346.2388625
26183	1		1	1	4	1	2	1	1	1	3	1	2	1	4957.5859103
26184	1		1	1	4	1	1	1	2	1	3	1	2	1	5606.5083548
26185	1		1	1	4	1	1	1	2	1	3	1	2	1	1988.6385619
26186	1		1	1	4	1	1	1	2	1	3	1	2	1	6137.5404753
26187	1		1	1	2	1	2	1	2	1	3	1	2	1	3996.5917628
26189	1		1	1	4	1	1	1	2	1	3	1	2	1	7697.7833486
26190	1		1	1	4	1	1	1	2	1	3	1	2	1	5346.2388625
26191	1		1	1	4	1	1	1	2	1	3	1	2	1	3705.5387032
26193	1		1	1	4	1	1	2	2	2		2	2	1	7168.9992849
26194	1		1	1	6	1	0	2	2	2		2	2	1	3346.2358102
26195	1		1	1	6	1	0	1	2	2		2	2	1	5792.5681803
26196	1		1	1	4	1	1	2	2	1	3	1	2	1	1988.6385619
26197	1		1	1	4	1	1	1	2	1	3	1	2	1	2978.6602039
26198	1		1	1	4	1	0	1	2	2		1	2	1	2738.6811429
26199	1		1	1	6	1	1	2	2	2		2	2	1	6283.9404055
26200	1		1	1	2	1	1	1	2	1	3	1	2	1	5341.604832
26201	1		1	1	4	1	2	1	1	1	3	1	2	1	4357.5125519
26202	1		1	1	2	1	1	1	1	1	3	1	2	1	4350.0312431
26203	1		1	1	4	1	1	1	2	1	3	1	2	1	5163.2304411
26204	1		1	1	4	1	2	1	2	1	3	1	2	1	4283.9373532
26205	1		1	1	4	1	1	1	2	1	3	1	2	1	3862.4425115
26206	1		1	1	4	1	2	1	2	1	3	1	2	1	3609.7015176
26207	1		1	1	2	1	1	1	2	1	3	1	2	1	3549.5303555
26208	1		1	1	4	1	2	1	2	1	3	1	2	1	1988.6385619
26209	1		1	2	4	1	1	1	2	1	3	1	2	1	4605.7643261
26210	1		1	1	4	1	1	1	2	1	3	1	2	1	1988.6385619
26211	1		1	1	4	1	1	1	2	1	3	1	2	1	4238.9801242
26212	1		1	1	4	1	2	1	1	1	3	1	2	1	3180.5212411
26213	1		1	1	2	1	1	1	2	1	3	1	2	1	4336.5800169
26214	1		1	2	2	1	1	1	2	1	3	1	2	1	4557.755693
26215	1		1	1	4	1	1	1	2	1	3	1	2	1	3609.7015176
26216	1		1	1	4	1	1	1	2	1	3	1	2	1	3609.7015176
26217	1		1	1	2	1	1	1	2	1	3	1	2	1	4797.0926503
26218	1		1	1	2	1	2	1	2	1	3	1	2	1	3907.3997404
26219	1		1	1	2	1	2	1	1	1	3	1	2	1	3044.7540937
26220	1		1	1	2	1	2	1	1	1	3	1	2	1	2926.8680772
26221	1		1	1	4	1	2	1	1	1	3	1	2	1	2371.1055366
26222	1		1	2	2	1	2	1	1	1	3	1	2	1	3380.7643822
26223	1		1	1	4	1	2	1	1	1	3	1	2	1	2317.8755944
26224	1		1	2	2	1	2	1	1	1	3	1	2	1	3053.026807
26225	1		1	1	4	1	2	1	1	1	3	1	2	1	3609.7015176
